,expr,arity,inputs,outputs,len_expr
2380,"R(P(1, 1), C(S(), P(5, 2)), P(3, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[13, 9, 6, 12, 16]",36
2181,"R(S(), C(S(), P(5, 2)), C(S(), P(3, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 13, 13, 17, 15]",40
2192,"R(S(), C(S(), P(5, 2)), C(S(), P(3, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[13, 11, 8, 19, 19]",40
2199,"R(S(), C(S(), P(5, 2)), C(S(), P(3, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[15, 11, 8, 14, 18]",40
2280,"R(C(S(), S()), C(S(), P(5, 2)), C(S(), P(3, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 14, 14, 18, 16]",48
2290,"R(C(S(), S()), C(S(), P(5, 2)), C(S(), P(3, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[14, 12, 9, 20, 20]",48
2298,"R(C(S(), S()), C(S(), P(5, 2)), C(S(), P(3, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[16, 12, 9, 15, 19]",48
1856,"C(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[2, 1, 4, 6, 1]",50
1858,"C(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 0, 0, 8, 5]",50
1863,"C(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 0, 0, 3, 4]",50
2214,"R(S(), C(S(), P(5, 2)), R(P(1, 1), P(4, 1), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[7, 11, 11, 15, 13]",53
2748,"R(R(P(1, 1), P(2, 1), Z()), C(S(), P(5, 2)), P(3, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 8, 5, 16, 16]",53
2754,"R(R(P(1, 1), P(2, 1), Z()), C(S(), P(5, 2)), P(3, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 8, 5, 11, 15]",53
2568,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 1, 1, 8, 5]",55
2575,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 1, 1, 3, 4]",55
1847,"C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(5, 1), P(3, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 6, 3, 5, 8]",57
437,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 9, 6, 8, 5]",59
441,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 4, 7, 8, 5]",59
475,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 9, 6, 3, 4]",59
484,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 4, 7, 3, 4]",59
2608,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[0, 1, 0, 0, 1]",59
2614,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 0, 1, 1, 0]",59
2622,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 0, 0, 1, 0]",59
2631,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 0, 0, 0, 1]",59
2354,"R(S(), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 2, 2, 11, 7]",63
2362,"R(S(), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 2, 2, 6, 8]",63
2573,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 2, 2, 8, 5]",63
2577,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 2, 2, 3, 4]",63
2777,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[3, 9, 5, 7, 11]",63
2779,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 4, 6, 8, 4]",63
2786,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 2, 1, 10, 8]",63
2792,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 1, 5, 7]",63
2838,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 8, 6, 8, 10]",63
2843,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 3, 7, 9, 3]",63
2848,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 1, 2, 11, 7]",63
2851,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 1, 2, 6, 6]",63
2885,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 8, 5, 8, 10]",63
2891,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 3, 6, 9, 3]",63
2895,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 1, 1, 11, 7]",63
2898,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 1, 1, 6, 6]",63
2926,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 8, 5, 7, 11]",63
2932,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 3, 6, 8, 4]",63
2936,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 1, 1, 10, 8]",63
2941,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 1, 1, 5, 7]",63
454,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 10, 7, 8, 5]",67
458,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 5, 8, 8, 5]",67
464,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 3), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 3, 3, 8, 5]",67
502,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 10, 7, 3, 4]",67
508,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 5, 8, 3, 4]",67
510,"C(R(P(2, 1), P(4, 3), P(4, 1), S(), S()), P(4, 4), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 3, 3, 3, 4]",67
1487,"R(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), C(S(), P(5, 2)), P(3, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 7, 4, 15, 15]",67
1493,"R(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), C(S(), P(5, 2)), P(3, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 7, 4, 10, 14]",67
2092,"R(P(1, 1), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 1, 1, 10, 6]",67
2098,"R(P(1, 1), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 1, 1, 5, 7]",67
2611,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 2, 1, 1, 2]",67
2617,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[2, 1, 2, 2, 1]",67
2626,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[2, 1, 1, 2, 1]",67
2636,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[2, 1, 1, 1, 2]",67
2654,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[0, 1, 1, 0, 1]",67
2661,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), Z())",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[0, 1, 1, 1, 0]",67
1106,"R(C(S(), S()), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 3, 3, 12, 8]",71
1112,"R(C(S(), S()), P(5, 2), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 3, 3, 7, 9]",71
1881,"C(R(P(2, 1), P(3, 3), P(3, 1), Z(), Z()), R(P(1, 1), P(5, 1), P(3, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[0, 5, 2, 4, 7]",71
2221,"R(S(), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 1), P(2, 1), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 10, 10, 14, 12]",71
2227,"R(S(), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 10, 7, 18, 17]",71
2238,"R(S(), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[14, 10, 7, 13, 18]",71
2802,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 10, 6, 8, 12]",71
2807,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 5, 7, 9, 5]",71
2818,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 3, 2, 11, 9]",71
2825,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 1), C(S(), P(4, 4)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 3, 2, 6, 8]",71
2856,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 9, 7, 9, 11]",71
2862,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 4, 8, 10, 4]",71
2868,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 3, 12, 8]",71
2873,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 2), C(S(), P(4, 4)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 2, 3, 7, 7]",71
2902,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 9, 6, 9, 11]",71
2905,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 4, 7, 10, 4]",71
2910,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 2, 12, 8]",71
2916,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 3), C(S(), P(4, 4)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 2, 2, 7, 7]",71
2947,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 9, 6, 8, 12]",71
2950,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[6, 4, 7, 9, 5]",71
2953,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 2, 11, 9]",71
2956,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), P(4, 4), C(S(), P(4, 4)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[12, 2, 2, 6, 8]",71
3032,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[3, 9, 6, 7, 11]",71
3035,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 4, 7, 8, 4]",71
3039,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 2, 2, 10, 8]",71
3042,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 2, 5, 7]",71
3061,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), P(4, 1))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[3, 9, 6, 8, 10]",71
3067,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), P(4, 2))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 4, 7, 9, 3]",71
3071,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), P(4, 3))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[8, 2, 2, 11, 7]",71
3074,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), P(4, 4))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[10, 2, 2, 6, 6]",71
2411,"R(P(1, 1), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 1), P(2, 1), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 9, 9, 13, 11]",75
2416,"R(P(1, 1), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[11, 9, 6, 17, 16]",75
2422,"R(P(1, 1), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[13, 9, 6, 12, 17]",75
2657,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 2, 2, 1, 2]",75
2665,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 4)), C(S(), Z()))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[1, 2, 2, 2, 1]",75
2322,"R(C(S(), S()), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 1), P(2, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[13, 11, 8, 19, 18]",79
2330,"R(C(S(), S()), C(S(), P(5, 2)), R(P(2, 1), P(5, 3), P(5, 2), P(2, 2), P(2, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[15, 11, 8, 14, 19]",79
3046,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), C(S(), P(4, 1)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[4, 10, 7, 8, 12]",79
3049,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), C(S(), P(4, 2)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[5, 5, 8, 9, 5]",79
3052,"C(R(P(2, 1), P(4, 3), P(4, 2), S(), P(1, 1)), C(S(), P(4, 3)), C(S(), P(4, 3)))",4,"[[3, 4, 8, 10], [8, 3, 1, 1], [5, 6, 1, 1], [7, 8, 10, 5], [10, 3, 7, 6]]","[9, 3, 3, 11, 9]",79
