,expr,arity,inputs,outputs,len_expr
896,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[60, 42, 40, 40, 26]",117
1198,"R(R(S(), P(2, 1), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[9, 18, 1, 15, 6]",117
1251,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(S(), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[25, 43, 5, 37, 19]",117
1370,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[34, 16, 24, 16, 10]",117
1494,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), P(2, 1), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[1, 16, 1, 12, 2]",117
874,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[17, 26, 7, 23, 14]",119
1017,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(C(S(), S()), C(S(), S())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[11, 29, 3, 25, 15]",119
182,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[6, 1, 6, 1, 0]",120
229,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), P(3, 2)), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[69, 51, 49, 49, 35]",120
410,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(S(), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[106, 52, 86, 54, 44]",120
530,"R(R(P(1, 1), P(2, 1), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[36, 9, 31, 11, 10]",120
718,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), P(2, 1), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[3, 8, 3, 6, 4]",120
754,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[107, 53, 87, 55, 45]",120
768,"C(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[6, 6, 1, 5, 1]",120
785,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(3, 2))), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[88, 52, 68, 52, 40]",120
1200,"R(C(S(), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[3, 9, 3, 7, 3]",120
1501,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(C(S(), S()), C(S(), S())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[8, 26, 1, 22, 12]",120
93,"C(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[15, 15, 5, 13, 5]",121
109,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[22, 40, 2, 34, 16]",121
134,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[78, 42, 58, 42, 30]",121
201,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(S(), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[10, 19, 3, 16, 7]",121
350,"R(R(P(1, 1), P(2, 1), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[8, 17, 0, 14, 5]",121
394,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[55, 19, 45, 21, 17]",121
1203,"R(R(S(), P(2, 1), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[1, 6, 1, 4, 1]",121
1347,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), P(2, 1), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[0, 15, 0, 11, 1]",121
268,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), P(3, 2), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[37, 37, 17, 33, 17]",122
829,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[4, 11, 4, 9, 4]",123
186,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[5, 0, 5, 0, 1]",124
755,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(3, 2))), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[58, 22, 48, 24, 20]",124
893,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[13, 22, 4, 19, 10]",124
1361,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[77, 23, 67, 27, 25]",124
1368,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(C(S(), S()), C(S(), S())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[7, 25, 0, 21, 11]",124
87,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(S(), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[26, 44, 6, 38, 20]",125
137,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[54, 18, 44, 20, 16]",125
153,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), P(3, 2), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[5, 5, 0, 4, 0]",125
359,"R(R(P(1, 1), P(2, 1), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[0, 5, 0, 3, 0]",125
531,"R(R(S(), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[9, 18, 2, 15, 6]",125
764,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[99, 45, 79, 47, 37]",125
803,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[80, 44, 60, 44, 32]",125
940,"R(C(S(), R(S(), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[10, 19, 2, 16, 7]",125
1276,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[27, 45, 7, 39, 21]",125
272,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), P(3, 2), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[13, 13, 3, 11, 3]",126
1059,"R(R(R(S(), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), P(3, 2), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[5, 5, 1, 4, 1]",126
130,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(3, 2))), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[89, 53, 69, 53, 41]",128
443,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[108, 54, 88, 56, 46]",128
772,"C(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[16, 7, 11, 7, 4]",128
898,"R(C(C(S(), S()), C(S(), S())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[4, 10, 4, 8, 4]",128
1,"R(R(C(S(), S()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(S(), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[11, 20, 4, 17, 8]",129
97,"C(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[35, 17, 25, 17, 11]",129
537,"R(R(S(), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[2, 6, 2, 4, 2]",129
654,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[27, 18, 17, 17, 10]",129
766,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[75, 21, 65, 25, 23]",129
806,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[56, 20, 46, 22, 18]",129
947,"R(C(S(), R(S(), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[2, 7, 2, 5, 2]",129
1241,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[1, 15, 1, 11, 1]",129
1386,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[98, 44, 78, 46, 36]",129
1273,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[57, 39, 37, 37, 23]",130
1305,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[19, 37, 1, 31, 13]",130
1335,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), P(3, 2), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[4, 4, 0, 3, 0]",130
1517,"R(R(R(S(), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[20, 38, 1, 32, 14]",130
391,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[78, 24, 68, 28, 26]",132
120,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[28, 46, 8, 40, 22]",133
156,"C(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), R(R(P(1, 1), P(2, 1), Z()), C(S(), P(3, 2)), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[15, 6, 10, 6, 3]",133
334,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), P(2, 1), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[0, 5, 0, 3, 1]",133
595,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[0, 14, 0, 10, 0]",133
737,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[100, 46, 80, 48, 38]",133
1270,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[11, 20, 3, 17, 8]",133
1390,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[74, 20, 64, 24, 22]",133
552,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(P(1, 1), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[19, 37, 0, 31, 13]",134
666,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[18, 36, 0, 30, 12]",134
1224,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[26, 17, 16, 16, 9]",134
1282,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[33, 15, 23, 15, 9]",134
1312,"R(R(S(), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[1, 13, 1, 9, 1]",134
255,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[109, 55, 89, 57, 47]",136
71,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[2, 16, 2, 12, 2]",137
519,"R(R(C(S(), S()), P(2, 1), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[3, 7, 3, 5, 3]",137
740,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[76, 22, 66, 26, 24]",137
1281,"R(C(C(S(), S()), R(S(), P(2, 1), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[3, 8, 3, 6, 3]",137
146,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[20, 38, 2, 32, 14]",138
672,"R(R(P(1, 1), R(S(), P(3, 2), S()), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[0, 12, 0, 8, 0]",138
1183,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[77, 41, 57, 41, 29]",138
1229,"R(R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()), C(S(), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[14, 5, 9, 5, 2]",138
751,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[25, 7, 20, 8, 6]",141
1061,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[29, 47, 9, 41, 23]",141
151,"R(R(S(), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[2, 14, 2, 10, 2]",142
935,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[8, 17, 2, 14, 5]",142
1185,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(S(), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[53, 17, 43, 19, 15]",142
171,"R(C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[47, 20, 37, 21, 16]",145
1026,"R(R(C(S(), S()), R(S(), P(3, 2), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), C(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(2, 1), Z())))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[3, 17, 3, 13, 3]",145
699,"R(R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()), C(C(S(), S()), C(S(), P(3, 2))), R(R(P(1, 1), P(2, 1), Z()), R(S(), P(3, 2), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[97, 43, 77, 45, 35]",146
944,"R(R(S(), R(P(1, 1), P(3, 1), S()), C(S(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(3, 2)), R(R(P(1, 1), P(2, 1), Z()), R(P(1, 1), P(3, 1), S()), Z()))",2,"[[10, 10], [1, 10], [10, 5], [2, 9], [3, 5]]","[2, 5, 2, 3, 2]",146
