,expr,inputs,outputs,len,arity
1096,"C(R(P(3, 1), C(S(), C(R(P(3, 2), P(4, 1), P(4, 2), P(4, 4), Z(), Z(), Z()), P(4, 4))), P(4, 2), P(4, 1), Z(), Z(), Z()), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 1, 5, 1, 1)",129,4.0
1097,"C(R(P(3, 1), P(4, 3), C(C(S(), C(S(), P(2, 2))), Z(), P(4, 4)), C(C(S(), C(S(), P(2, 2))), Z(), P(4, 4)), Z(), Z(), Z()), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(4, 0, 14, 6, 2)",130,4.0
1098,"C(C(C(S(), P(2, 2)), P(2, 1), C(S(), P(2, 2))), P(4, 2), C(C(S(), R(P(3, 3), P(4, 3), P(4, 1), P(4, 2), Z(), Z(), Z())), P(4, 4)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 3, 8, 4, 3)",130,4.0
1099,"C(C(R(P(3, 1), P(4, 4), P(4, 1), P(4, 2), Z(), C(S(), C(S(), Z())), C(S(), Z())), R(P(2, 2), P(3, 1), P(3, 1), Z(), Z())), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 0, 1, 0)",131,4.0
1100,"C(R(R(P(3, 3), C(S(), P(4, 4)), P(4, 4), P(4, 2), Z(), Z(), Z()), P(2, 1), Z()), C(R(P(2, 1), P(3, 1), P(3, 2), Z(), Z()), P(4, 2)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 3, 0, 0, 3)",132,4.0
1101,"C(R(P(3, 2), P(4, 4), P(4, 2), P(4, 3), C(R(S(), P(2, 2), Z()), Z()), Z(), C(R(P(2, 2), P(3, 3), P(3, 1), Z(), Z()), Z())), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 1, 0, 1, 0)",132,4.0
1102,"C(R(R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z()), P(2, 1), Z()), C(R(R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z()), P(2, 1), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(4, 0, 0, 3, 0)",133,4.0
1103,"C(R(R(P(2, 1), C(S(), P(3, 3)), C(S(), C(S(), P(3, 3))), Z(), Z()), P(2, 1), Z()), C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(15, 0, 0, 13, 7)",133,4.0
1104,"C(C(R(P(3, 1), C(C(S(), S()), P(4, 2)), P(4, 4), P(4, 3), Z(), Z(), Z()), P(3, 3)), P(4, 2), C(R(C(S(), S()), P(2, 1), Z()), Z()), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(6, 2, 16, 8, 4)",139,4.0
1105,"C(R(C(S(), P(2, 2)), P(3, 3), P(3, 2), C(S(), Z()), C(R(P(3, 2), P(4, 4), P(4, 2), P(4, 2), C(S(), Z()), Z(), C(S(), Z())), Z())), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 1, 1, 1)",139,4.0
1106,"C(C(C(R(S(), C(S(), C(P(2, 2), P(2, 2), Z())), Z()), R(P(3, 3), P(4, 1), P(4, 2), P(4, 3), Z(), Z(), Z())), P(3, 1)), P(4, 2), P(4, 3), Z())","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 1, 1, 2)",140,4.0
1107,"C(R(P(2, 2), P(3, 1), P(3, 2), Z(), Z()), C(C(C(R(P(2, 2), P(3, 1), P(3, 2), Z(), Z()), P(3, 1)), C(S(), P(2, 1)), Z(), Z()), P(4, 4), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 5, 1, 0)",144,4.0
1108,"C(C(R(C(C(S(), S()), P(2, 1)), C(R(S(), C(C(S(), S()), P(2, 1)), Z()), P(3, 1)), P(3, 3), Z(), Z()), C(C(S(), S()), P(2, 1))), P(4, 3), P(4, 3))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(15, 13, 15, 14, 13)",144,4.0
1109,"C(R(P(2, 2), C(S(), C(C(S(), P(2, 1)), P(3, 3), C(R(P(3, 2), P(4, 1), P(4, 3), P(4, 4), Z(), Z(), Z()), P(3, 1)))), P(3, 2), Z(), Z()), P(4, 3))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(10, 8, 10, 8, 8)",144,4.0
1110,"C(C(C(C(S(), P(2, 1)), P(3, 1), P(3, 1)), C(S(), P(2, 1)), C(P(3, 3), P(2, 1), P(2, 1), Z()), C(P(3, 3), P(2, 1), P(2, 1), Z())), P(4, 1), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(12, 3, 3, 11, 8)",147,4.0
1111,"C(R(P(3, 1), C(S(), P(4, 4)), C(S(), P(4, 4)), C(R(S(), P(2, 2), Z()), P(4, 4)), Z(), C(R(P(2, 1), P(3, 2), P(3, 3), Z(), Z()), Z()), Z()), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 1, 1, 2, 2)",148,4.0
1112,"C(R(P(3, 1), P(4, 4), P(4, 1), P(4, 2), C(R(C(S(), S()), P(2, 1), Z()), C(P(2, 2), Z(), Z())), C(P(2, 2), Z(), Z()), C(P(2, 2), Z(), Z())), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 0, 0, 0, 2)",148,4.0
1113,"C(C(C(R(R(R(P(3, 1), C(S(), P(4, 3)), P(4, 1), P(4, 4), Z(), Z(), Z()), P(2, 1), Z()), P(2, 1), Z()), P(2, 1)), P(3, 2), P(3, 1)), Z(), P(4, 4), Z())","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 0, 5, 1, 0)",149,4.0
1114,"C(C(R(S(), C(R(P(2, 2), P(3, 1), P(3, 2), Z(), Z()), P(2, 1)), Z()), P(2, 2)), Z(), C(R(P(3, 1), P(4, 4), P(4, 1), P(4, 3), Z(), Z(), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(5, 1, 1, 4, 1)",149,4.0
1115,"C(R(P(1, 1), C(S(), C(R(P(2, 2), P(3, 2), P(3, 3), Z(), Z()), P(2, 2))), Z()), C(R(R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z()), P(2, 1), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 0, 0, 1, 1)",150,4.0
1116,"C(C(R(P(3, 2), P(4, 4), P(4, 2), C(R(P(1, 1), P(2, 1), Z()), P(4, 1)), Z(), Z(), Z()), P(3, 1)), P(4, 4), P(4, 4), C(R(P(1, 1), P(2, 1), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 4, 0, 0)",152,4.0
1117,"C(R(P(2, 1), C(S(), P(3, 3)), P(3, 2), Z(), Z()), C(R(P(2, 1), C(S(), P(3, 3)), P(3, 2), Z(), Z()), C(R(P(2, 2), P(3, 2), P(3, 1), Z(), Z()), P(4, 1))))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 0, 0, 2, 2)",152,4.0
1118,"C(C(C(S(), P(2, 2)), Z(), C(S(), R(P(3, 3), P(4, 1), P(4, 2), P(4, 2), Z(), Z(), Z()))), C(R(P(3, 3), P(4, 1), P(4, 2), P(4, 2), Z(), Z(), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(8, 2, 2, 7, 4)",154,4.0
1119,"C(R(R(P(3, 1), P(4, 3), C(R(R(P(3, 3), P(4, 1), P(4, 4), P(4, 2), Z(), Z(), Z()), P(2, 1), Z()), P(4, 4)), P(4, 1), Z(), Z(), Z()), P(2, 1), Z()), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 2, 0, 0, 2)",155,4.0
1120,"C(R(C(R(P(2, 2), P(3, 3), C(S(), C(P(3, 1), Z(), P(3, 1), P(3, 3))), Z(), Z()), R(P(3, 1), P(4, 4), P(4, 1), P(4, 1), Z(), Z(), Z())), P(2, 1), Z()), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 1, 1, 0)",158,4.0
1121,"C(R(C(C(C(S(), P(3, 3)), P(3, 1), P(3, 2), P(3, 2)), P(2, 2), P(2, 1), P(2, 2)), C(S(), P(3, 3)), P(3, 2), Z(), Z()), C(C(S(), P(3, 3)), Z(), P(4, 3), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(7, 2, 2, 6, 5)",160,4.0
1122,"C(R(C(S(), P(3, 2)), P(4, 1), P(4, 4), C(R(C(C(S(), P(2, 1)), P(2, 2), C(S(), P(2, 1))), P(3, 2), C(S(), P(3, 2)), Z(), Z()), P(4, 3)), Z(), Z(), Z()), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 1, 1, 3, 3)",160,4.0
1123,"C(R(R(S(), C(R(P(3, 3), P(4, 2), P(4, 1), P(4, 1), Z(), Z(), Z()), P(2, 1)), Z()), C(R(P(3, 3), P(4, 2), P(4, 1), P(4, 1), Z(), Z(), Z()), P(2, 1)), Z()), P(4, 3))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(7, 5, 7, 6, 5)",163,4.0
1124,"C(C(R(C(S(), P(3, 3)), P(4, 3), C(P(3, 2), P(4, 4), Z(), P(4, 1)), P(4, 1), Z(), Z(), Z()), R(R(P(2, 1), C(S(), P(3, 3)), P(3, 2), Z(), Z()), P(2, 1), Z())), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(5, 1, 1, 4, 3)",166,4.0
1125,"C(R(P(3, 1), C(S(), P(4, 4)), P(4, 2), P(4, 2), Z(), C(R(S(), C(P(3, 3), Z(), P(2, 1), Z()), Z()), Z()), C(R(S(), C(P(3, 3), Z(), P(2, 1), Z()), Z()), Z())), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(5, 2, 2, 6, 3)",166,4.0
1126,"C(C(C(C(C(S(), S()), C(S(), S())), C(S(), S())), C(R(C(C(S(), S()), C(S(), S())), P(2, 2), Z()), P(3, 2))), Z(), C(P(3, 3), P(4, 3), Z(), Z()), C(C(S(), S()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(10, 10, 10, 10, 10)",168,4.0
1127,"C(R(R(P(3, 3), P(4, 4), P(4, 1), C(C(S(), P(2, 2)), P(4, 4), P(4, 3)), Z(), Z(), Z()), P(2, 1), Z()), C(R(R(P(2, 2), P(3, 3), P(3, 1), Z(), Z()), P(2, 1), Z()), P(4, 4)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 4, 1, 0)",170,4.0
1128,"C(R(C(R(P(3, 2), P(4, 3), P(4, 4), P(4, 1), Z(), Z(), Z()), P(3, 3)), P(4, 4), P(4, 3), C(S(), P(4, 2)), Z(), Z(), Z()), C(C(S(), P(3, 3)), Z(), C(S(), P(4, 4)), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(4, 0, 0, 3, 2)",171,4.0
1129,"C(C(R(P(3, 3), P(4, 4), P(4, 1), P(4, 2), Z(), C(P(2, 2), Z(), Z()), C(S(), Z())), R(P(3, 3), P(4, 4), P(4, 1), P(4, 2), Z(), C(P(2, 2), Z(), Z()), C(S(), Z()))), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 1, 1, 1, 0)",171,4.0
1130,"C(R(R(C(R(P(3, 1), C(S(), P(4, 4)), P(4, 3), P(4, 2), Z(), Z(), Z()), R(P(3, 1), C(S(), P(4, 4)), P(4, 3), P(4, 2), Z(), Z(), Z())), P(2, 1), Z()), P(2, 1), Z()), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 1, 0, 2)",171,4.0
1131,"C(C(C(R(P(1, 1), C(R(S(), P(2, 2), Z()), P(2, 2)), Z()), P(3, 3)), Z(), R(P(1, 1), C(R(S(), P(2, 2), Z()), P(2, 2)), Z()), R(P(2, 1), P(3, 3), P(3, 1), Z(), Z())), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 0, 1, 1, 0)",172,4.0
1132,"C(R(C(S(), P(3, 3)), P(4, 1), P(4, 4), C(C(S(), P(2, 1)), C(S(), P(4, 1)), Z()), C(P(2, 2), Z(), C(P(3, 1), Z(), Z(), Z())), Z(), C(P(3, 1), Z(), Z(), Z())), C(S(), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(13, 4, 4, 12, 9)",174,4.0
1133,"C(C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), R(R(S(), P(2, 1), Z()), P(2, 1), Z())), C(C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), R(R(S(), P(2, 1), Z()), P(2, 1), Z())), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(6, 1, 1, 5, 2)",175,4.0
1134,"C(C(C(S(), P(3, 1)), R(S(), P(2, 1), Z()), P(1, 1), R(R(P(2, 2), P(3, 2), P(3, 1), Z(), Z()), P(2, 1), Z())), C(R(R(P(2, 2), P(3, 2), P(3, 1), Z(), Z()), P(2, 1), Z()), P(4, 1)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(9, 2, 2, 8, 5)",178,4.0
1135,"C(C(R(R(P(3, 1), P(4, 4), P(4, 3), P(4, 1), Z(), Z(), Z()), P(2, 1), Z()), R(P(2, 1), C(C(S(), P(3, 2)), P(3, 1), C(S(), P(3, 2)), C(S(), P(3, 2))), P(3, 3), Z(), Z())), P(4, 3))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(17, 13, 17, 15, 13)",178,4.0
1136,"C(C(R(P(3, 1), P(4, 1), P(4, 2), P(4, 4), Z(), Z(), Z()), R(P(2, 2), P(3, 3), C(S(), P(3, 2)), Z(), Z())), C(C(R(P(2, 2), P(3, 1), P(3, 2), Z(), Z()), P(2, 2)), P(4, 2), P(4, 3)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 2, 3, 3, 2)",179,4.0
1137,"C(C(S(), C(S(), P(3, 1))), C(C(R(R(R(P(3, 3), P(4, 4), P(4, 1), P(4, 3), Z(), Z(), Z()), P(2, 1), Z()), P(2, 1), Z()), R(P(2, 2), P(3, 3), P(3, 1), Z(), Z())), P(4, 4)), P(4, 3), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 5, 2, 2)",187,4.0
1138,"C(R(C(R(P(2, 2), P(3, 3), P(3, 1), C(P(1, 1), Z()), Z()), P(3, 2)), P(4, 4), C(S(), P(4, 2)), P(4, 3), C(P(1, 1), C(P(1, 1), Z())), C(P(1, 1), C(P(1, 1), Z())), C(P(1, 1), Z())), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 0, 0, 2)",187,4.0
1139,"C(R(P(3, 1), C(C(S(), P(2, 2)), P(4, 4), P(4, 3)), P(4, 2), P(4, 3), C(P(3, 3), Z(), Z(), Z()), C(P(3, 3), Z(), Z(), Z()), C(P(3, 3), Z(), Z(), Z())), C(C(S(), P(2, 2)), P(4, 4), P(4, 3)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(6, 5, 6, 5, 5)",188,4.0
1140,"C(C(C(C(S(), P(3, 1)), P(2, 1), Z(), P(2, 2)), R(P(3, 2), P(4, 4), C(C(S(), P(3, 1)), P(4, 4), P(4, 1), P(4, 3)), P(4, 3), Z(), Z(), Z()), Z()), C(C(S(), P(3, 1)), P(4, 4), P(4, 1), P(4, 3)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 2, 6, 4, 3)",191,4.0
1141,"C(R(R(P(3, 3), P(4, 4), P(4, 1), C(C(S(), P(2, 2)), C(C(S(), P(2, 2)), P(4, 4), P(4, 2)), C(C(S(), P(2, 2)), P(4, 4), P(4, 2))), Z(), Z(), C(P(1, 1), Z())), P(2, 1), C(P(1, 1), Z())), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(10, 0, 0, 8, 6)",192,4.0
1142,"C(C(C(R(P(3, 3), P(4, 1), P(4, 1), P(4, 3), Z(), Z(), Z()), P(2, 1)), P(3, 2), P(3, 2)), P(4, 1), C(C(R(P(3, 3), P(4, 1), P(4, 1), P(4, 3), Z(), Z(), Z()), P(2, 1)), P(4, 1), P(4, 4)), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(6, 0, 0, 5, 2)",193,4.0
1143,"C(R(P(2, 2), C(R(P(2, 1), P(3, 2), P(3, 2), Z(), Z()), P(3, 3)), C(R(P(2, 1), C(R(P(1, 1), P(2, 1), Z()), P(3, 1)), P(3, 1), Z(), Z()), C(R(P(1, 1), P(2, 1), Z()), P(3, 1))), Z(), Z()), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 5, 0, 0, 5)",194,4.0
1144,"C(R(P(2, 1), C(S(), C(S(), P(3, 2))), C(R(C(P(2, 2), P(2, 1), Z()), P(3, 2), P(3, 2), Z(), Z()), P(3, 3)), C(S(), Z()), C(R(P(2, 2), P(3, 1), P(3, 2), Z(), Z()), C(P(2, 2), Z(), Z()))), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(7, 3, 17, 9, 5)",194,4.0
1145,"C(C(R(C(R(P(3, 1), P(4, 4), P(4, 1), P(4, 3), Z(), Z(), Z()), C(R(P(1, 1), P(2, 1), Z()), R(P(3, 1), P(4, 4), P(4, 1), P(4, 3), Z(), Z(), Z()))), P(2, 1), Z()), P(3, 2)), P(4, 3), P(4, 3), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 0, 2, 1, 0)",197,4.0
1146,"C(C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), C(R(R(P(2, 1), P(3, 1), P(3, 1), Z(), Z()), P(2, 1), Z()), P(2, 1))), C(R(S(), P(2, 1), Z()), C(R(P(2, 1), P(3, 1), P(3, 1), Z(), Z()), P(4, 4))), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 1, 4, 1, 1)",198,4.0
1147,"C(R(P(3, 3), P(4, 3), C(C(R(C(C(S(), S()), P(2, 1)), C(R(S(), C(C(S(), S()), P(2, 1)), Z()), P(3, 1)), P(3, 3), Z(), Z()), C(C(S(), S()), P(2, 1))), P(4, 3), P(4, 3)), P(4, 2), Z(), Z(), Z()), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(40, 0, 0, 35, 20)",201,4.0
1148,"C(C(C(C(S(), P(2, 2)), C(S(), P(2, 2)), C(S(), P(2, 2))), R(S(), P(2, 2), Z()), C(C(C(S(), P(2, 2)), C(S(), P(2, 2)), C(S(), P(2, 2))), R(C(S(), P(2, 2)), P(3, 1), P(3, 1), Z(), Z()), P(1, 1))), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(11, 13, 7, 6, 13)",203,4.0
1149,"C(R(C(R(P(3, 3), C(C(S(), P(3, 1)), P(4, 4), C(R(P(2, 1), P(3, 3), P(3, 2), Z(), Z()), P(4, 4)), Z()), P(4, 2), P(4, 3), Z(), Z(), Z()), R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z())), P(2, 1), Z()), P(4, 1))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 0, 0, 2, 1)",204,4.0
1150,"C(R(P(2, 2), C(S(), P(3, 3)), P(3, 2), Z(), Z()), C(C(S(), P(3, 3)), P(4, 1), C(R(P(3, 1), P(4, 2), P(4, 2), P(4, 4), Z(), Z(), Z()), P(4, 4)), C(R(P(2, 2), C(S(), P(3, 3)), P(3, 2), Z(), Z()), P(4, 4))))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 0, 2, 1, 1)",204,4.0
1151,"C(R(C(R(P(3, 3), P(4, 1), P(4, 1), C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), P(4, 3)), Z(), Z(), Z()), P(3, 1)), C(R(R(S(), P(2, 1), Z()), P(2, 1), Z()), P(4, 3)), P(4, 1), P(4, 2), Z(), Z(), Z()), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(1, 1, 2, 1, 1)",205,4.0
1152,"C(R(P(1, 1), C(R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z()), P(2, 1)), Z()), C(C(R(R(P(1, 1), P(2, 1), Z()), P(2, 1), Z()), P(2, 1)), P(4, 4), C(R(P(3, 2), P(4, 4), P(4, 4), P(4, 3), Z(), Z(), Z()), P(4, 1))))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 3, 0, 0)",206,4.0
1153,"C(C(C(C(C(S(), P(3, 2)), P(3, 1), C(S(), P(3, 2)), Z()), P(1, 1), P(1, 1), R(P(3, 2), P(4, 1), P(4, 1), P(4, 4), Z(), Z(), Z())), C(C(S(), P(3, 2)), P(3, 1), C(S(), P(3, 2)), Z())), P(4, 1), P(4, 4), P(4, 3))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(7, 5, 12, 8, 6)",208,4.0
1154,"C(R(P(3, 1), P(4, 3), P(4, 2), P(4, 3), C(S(), C(P(2, 1), Z(), Z())), C(P(2, 1), Z(), Z()), C(C(P(3, 1), Z(), C(S(), C(P(2, 1), Z(), Z())), P(3, 2)), Z(), C(P(2, 1), Z(), Z()), C(P(2, 1), Z(), Z()))), P(4, 4))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(0, 0, 1, 1, 1)",209,4.0
1155,"C(C(C(C(C(S(), P(3, 1)), P(3, 2), P(3, 2), Z()), P(2, 1), P(2, 2), P(2, 2)), Z(), R(C(S(), P(3, 1)), C(R(P(1, 1), P(2, 1), Z()), P(4, 4)), P(4, 1), P(4, 1), Z(), Z(), Z())), C(R(P(1, 1), P(2, 1), Z()), P(4, 4)))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 2, 6, 2, 2)",211,4.0
1156,"C(S(), C(R(P(2, 2), C(S(), P(3, 3)), P(3, 2), Z(), Z()), C(C(S(), P(3, 3)), P(4, 1), C(R(P(3, 1), P(4, 2), P(4, 2), P(4, 4), Z(), Z(), Z()), P(4, 4)), C(R(P(2, 2), C(S(), P(3, 3)), P(3, 2), Z(), Z()), P(4, 4)))))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 1, 3, 2, 2)",212,4.0
1157,"C(C(R(R(R(P(3, 1), P(4, 3), P(4, 1), P(4, 2), Z(), Z(), Z()), P(2, 1), Z()), P(2, 1), Z()), C(R(R(R(P(3, 1), P(4, 3), P(4, 1), P(4, 2), Z(), Z(), Z()), P(2, 1), Z()), P(2, 1), Z()), P(3, 2))), Z(), P(4, 1), P(4, 2))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(2, 0, 0, 1, 0)",215,4.0
1158,"C(R(R(P(3, 3), P(4, 3), C(C(S(), R(S(), P(2, 2), Z())), C(R(P(1, 1), P(2, 1), Z()), P(4, 2))), C(S(), P(4, 2)), Z(), Z(), Z()), P(2, 1), Z()), C(R(P(3, 3), P(4, 1), P(4, 2), P(4, 3), Z(), Z(), Z()), C(S(), P(4, 2))))","((10, 7, 10, 3), (1, 9, 8, 1), (1, 3, 10, 8), (9, 2, 9, 4), (6, 9, 8, 2))","(3, 3, 0, 0, 3)",216,4.0
